Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 1 Temperature,Cell 2 Current,Cell 2 Voltage,Cell 2 Temperature,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temperature,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temperature,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temperature,Cell 9 Current,Cell 9 Voltage,Cell 9 Temperature,Cell 10 Current,Cell 10 Voltage,Cell 10 Temperature,Cell 11 Current,Cell 11 Voltage,Cell 11 Temperature,Cell 12 Current,Cell 12 Voltage,Cell 12 Temperature,Cell 13 Current,Cell 13 Voltage,Cell 13 Temperature,Cell 14 Current,Cell 14 Voltage,Cell 14 Temperature,Cell 15 Current,Cell 15 Voltage,Cell 15 Temperature,Cell 16 Current,Cell 16 Voltage,Cell 16 Temperature
08-29-2025-Fri 13-41-24-PM,-0.2,2.088,-25.4035,-0.1,2.032,,-0.2,2.116,-24.3705,-0.5,2.012,,-0.5,2.136,-22.837,-0.1,1.9,,-0.3,2.06,-24.4371,-0.1,2.044,,-0.2,2.088,,-0.1,2.032,-26.0031,-0.2,2.116,,-0.5,2.012,-25.0703,-0.5,2.136,,-0.1,1.9,-24.3705,-0.3,2.06,,-0.1,2.044,-25.5368
08-29-2025-Fri 13-41-26-PM,-0.1,2.076,-25.57,-0.3,2.02,,-0.2,2.104,-24.3372,-0.3,2.0,,-0.2,2.12,-22.837,-0.2,1.888,,-0.1,2.04,-24.4371,0.0,2.028,,-0.1,2.076,,-0.3,2.02,-26.0364,-0.2,2.104,,-0.3,2.0,-25.1036,-0.2,2.12,,-0.2,1.888,-24.4038,-0.1,2.04,,0.0,2.028,-25.57
08-29-2025-Fri 13-41-29-PM,-0.2,2.056,-25.5368,-0.1,2.008,,-0.4,2.088,-24.3705,-0.1,1.988,,-0.2,2.096,-22.837,-0.1,1.876,,-0.1,2.024,-24.4705,-0.1,2.02,,-0.2,2.056,,-0.1,2.008,-26.0364,-0.4,2.088,,-0.1,1.988,-25.1036,-0.2,2.096,,-0.1,1.876,-24.4371,-0.1,2.024,,-0.1,2.02,-25.6367
08-29-2025-Fri 13-41-31-PM,-0.2,2.044,-25.57,-0.3,1.996,,-0.2,2.076,-24.3372,0.0,1.98,,-0.3,2.08,-22.8704,0.0,1.86,,-0.1,2.008,-24.4705,-0.1,2.008,,-0.2,2.044,,-0.3,1.996,-26.0364,-0.2,2.076,,0.0,1.98,-25.137,-0.3,2.08,,0.0,1.86,-24.3705,-0.1,2.008,,-0.1,2.008,-25.6033
08-29-2025-Fri 13-41-34-PM,-0.2,2.036,-25.57,-0.4,1.988,,-0.2,2.068,-24.4705,-0.1,1.968,,-0.3,2.064,-22.8704,-0.2,1.848,,-0.3,1.992,-24.5038,0.0,1.996,,-0.2,2.036,,-0.4,1.988,-26.0697,-0.2,2.068,,-0.1,1.968,-25.1703,-0.3,2.064,,-0.2,1.848,-24.4038,-0.3,1.992,,0.0,1.996,-25.6367
08-29-2025-Fri 13-41-36-PM,-0.3,2.024,-25.6367,-0.1,1.976,,-0.1,2.052,-24.4038,-0.5,1.96,,-0.3,2.048,-22.9037,-0.1,1.84,,0.1,1.98,-24.5038,0.0,1.984,,-0.3,2.024,,-0.1,1.976,-26.0697,-0.1,2.052,,-0.5,1.96,-25.137,-0.3,2.048,,-0.1,1.84,-24.4371,0.1,1.98,,0.0,1.984,-25.6367
08-29-2025-Fri 13-41-38-PM,0.1,2.012,-25.57,0.1,1.968,,-0.2,2.04,-24.3705,-0.1,1.956,,-0.5,2.032,-22.9037,-0.2,1.832,,0.1,1.972,-24.5038,0.3,1.976,,0.1,2.012,,0.1,1.968,-26.0697,-0.2,2.04,,-0.1,1.956,-25.1703,-0.5,2.032,,-0.2,1.832,-24.4371,0.1,1.972,,0.3,1.976,-25.7033
08-29-2025-Fri 13-41-41-PM,0.1,2.004,-25.6033,-0.1,1.96,,-0.2,2.028,-24.3705,0.1,1.944,,-0.4,2.02,-22.937,-0.1,1.824,,-0.1,1.96,-24.5371,0.1,1.968,,0.1,2.004,,-0.1,1.96,-26.0697,-0.2,2.028,,0.1,1.944,-25.1703,-0.4,2.02,,-0.1,1.824,-24.4371,-0.1,1.96,,0.1,1.968,-25.7033
08-29-2025-Fri 13-41-43-PM,0.0,1.992,-25.6367,0.0,1.948,,-0.2,2.02,-24.4371,-0.1,1.94,,-0.1,2.004,-22.9704,-0.3,1.816,,-0.1,1.948,-24.5704,-0.2,1.96,,0.0,1.992,,0.0,1.948,-26.103,-0.2,2.02,,-0.1,1.94,-25.2035,-0.1,2.004,,-0.3,1.816,-24.5038,-0.1,1.948,,-0.2,1.96,-25.67
08-29-2025-Fri 13-41-45-PM,0.0,1.984,-25.6033,-0.1,1.944,,-0.1,2.012,-24.4038,-0.4,1.936,,-0.4,1.992,-22.9704,-0.2,1.812,,0.1,1.936,-24.5371,-0.2,1.952,,0.0,1.984,,-0.1,1.944,-26.103,-0.1,2.012,,-0.4,1.936,-25.2035,-0.4,1.992,,-0.2,1.812,-24.5038,0.1,1.936,,-0.2,1.952,-25.7033
08-29-2025-Fri 13-41-48-PM,-0.2,1.98,-25.6367,-0.3,1.94,,-0.5,2.004,-24.5038,-0.2,1.928,,-0.4,1.984,-22.9704,0.0,1.804,,-0.1,1.928,-24.6037,-0.2,1.944,,-0.2,1.98,,-0.3,1.94,-26.1364,-0.5,2.004,,-0.2,1.928,-25.2369,-0.4,1.984,,0.0,1.804,-24.4705,-0.1,1.928,,-0.2,1.944,-25.7366
08-29-2025-Fri 13-41-50-PM,-0.3,1.968,-25.67,-0.2,1.928,,-0.6,1.992,-24.4705,-0.3,1.92,,-0.3,1.968,-23.0038,-0.1,1.796,,0.1,1.92,-24.6371,-0.3,1.94,,-0.3,1.968,,-0.2,1.928,-26.1364,-0.6,1.992,,-0.3,1.92,-25.2369,-0.3,1.968,,-0.1,1.796,-24.5371,0.1,1.92,,-0.3,1.94,-25.7699
08-29-2025-Fri 13-41-53-PM,0.0,1.96,-25.67,-0.1,1.92,,-0.1,1.988,-24.5371,-0.3,1.916,,-0.1,1.956,-23.0371,-0.1,1.792,,0.0,1.908,-24.6371,0.0,1.932,,0.0,1.96,,-0.1,1.92,-26.203,-0.1,1.988,,-0.3,1.916,-25.2701,-0.1,1.956,,-0.1,1.792,-24.5371,0.0,1.908,,0.0,1.932,-25.8033
08-29-2025-Fri 13-41-55-PM,0.1,1.956,-25.7366,-0.4,1.916,,-0.2,1.98,-24.6371,-0.4,1.908,,-0.5,1.948,-23.0705,-0.2,1.788,,0.1,1.904,-24.7038,-0.2,1.928,,0.1,1.956,,-0.4,1.916,-26.203,-0.2,1.98,,-0.4,1.908,-25.3035,-0.5,1.948,,-0.2,1.788,-24.6037,0.1,1.904,,-0.2,1.928,-25.8699
08-29-2025-Fri 13-41-58-PM,0.2,1.948,-25.7033,0.0,1.908,,-0.1,1.972,-24.6037,0.0,1.9,,-0.1,1.936,-23.1038,-0.1,1.784,,0.0,1.896,-24.7371,-0.2,1.92,,0.2,1.948,,0.0,1.908,-26.2363,-0.1,1.972,,0.0,1.9,-25.3368,-0.1,1.936,,-0.1,1.784,-24.6037,0.0,1.896,,-0.2,1.92,-25.9032
08-29-2025-Fri 13-42-00-PM,0.0,1.944,-25.8699,0.0,1.904,,-0.1,1.964,-24.6371,-0.1,1.896,,0.0,1.924,-23.1372,-0.2,1.776,,-0.1,1.888,-24.7703,0.1,1.916,,0.0,1.944,,0.0,1.904,-26.2695,-0.1,1.964,,-0.1,1.896,-25.3368,0.0,1.924,,-0.2,1.776,-24.6371,-0.1,1.888,,0.1,1.916,-25.9698
08-29-2025-Fri 13-42-03-PM,-0.1,1.94,-25.8033,-0.4,1.9,,-0.1,1.956,-24.6704,-0.3,1.888,,-0.3,1.916,-23.1372,0.0,1.772,,0.0,1.88,-24.8037,0.0,1.912,,-0.1,1.94,,-0.4,1.9,-26.3029,-0.1,1.956,,-0.3,1.888,-25.3368,-0.3,1.916,,0.0,1.772,-24.6704,0.0,1.88,,0.0,1.912,-26.0031
08-29-2025-Fri 13-42-05-PM,-0.1,1.932,-25.8033,0.0,1.892,,-0.3,1.956,-24.7038,-0.2,1.888,,-0.2,1.908,-23.2038,-0.3,1.764,,-0.2,1.876,-24.8371,-0.1,1.908,,-0.1,1.932,,0.0,1.892,-26.3029,-0.3,1.956,,-0.2,1.888,-25.4035,-0.2,1.908,,-0.3,1.764,-24.7038,-0.2,1.876,,-0.1,1.908,-26.0364
08-29-2025-Fri 13-42-07-PM,0.1,1.928,-25.8033,-0.2,1.888,,-0.2,1.948,-24.7038,-0.1,1.88,,-0.4,1.9,-23.2371,-0.2,1.768,,0.0,1.868,-24.8703,-0.1,1.904,,0.1,1.928,,-0.2,1.888,-26.3695,-0.2,1.948,,-0.1,1.88,-25.4367,-0.4,1.9,,-0.2,1.768,-24.7038,0.0,1.868,,-0.1,1.904,-26.0364
08-29-2025-Fri 13-42-10-PM,-0.1,1.924,-25.9032,-0.1,1.88,,-0.1,1.948,-24.7703,-0.2,1.876,,0.0,1.892,-23.2371,-0.2,1.764,,0.0,1.86,-24.9037,-0.2,1.9,,-0.1,1.924,,-0.1,1.88,-26.4028,-0.1,1.948,,-0.2,1.876,-25.4367,0.0,1.892,,-0.2,1.764,-24.7371,0.0,1.86,,-0.2,1.9,-26.0697
08-29-2025-Fri 13-42-12-PM,-0.1,1.92,-25.9032,0.1,1.872,,0.0,1.94,-24.7703,-0.1,1.872,,0.0,1.888,-23.3038,-0.2,1.756,,-0.4,1.86,-24.9369,0.1,1.896,,-0.1,1.92,,0.1,1.872,-26.4028,0.0,1.94,,-0.1,1.872,-25.5035,0.0,1.888,,-0.2,1.756,-24.7703,-0.4,1.86,,0.1,1.896,-26.103
08-29-2025-Fri 13-42-15-PM,0.0,1.916,-25.9032,-0.2,1.872,,-0.3,1.936,-24.8371,-0.5,1.868,,-0.2,1.88,-23.3372,-0.1,1.756,,0.0,1.852,-24.9703,-0.2,1.892,,0.0,1.916,,-0.2,1.872,-26.4361,-0.3,1.936,,-0.5,1.868,-25.5368,-0.2,1.88,,-0.1,1.756,-24.8037,0.0,1.852,,-0.2,1.892,-26.1364
08-29-2025-Fri 13-42-17-PM,Power On,,-26.0031,,,,,,-24.8371,,,,,,-23.3372,,,,,,-25.0037,,,,Power On,,,,,-26.4695,,,,,,-25.6033,,,,,,-24.8371,,,,,,-26.1697
08-29-2025-Fri 13-42-19-PM,27.7,5.928,-26.0697,27.9,5.932,,30.5,5.936,-24.8371,28.6,5.948,,30.8,5.916,-23.4039,28.3,5.944,,29.8,5.916,-25.037,25.4,5.92,,27.7,5.928,,27.9,5.932,-26.5028,30.5,5.936,,28.6,5.948,-25.6033,30.8,5.916,,28.3,5.944,-24.8371,29.8,5.916,,25.4,5.92,-26.203
08-29-2025-Fri 13-42-22-PM,26.9,5.924,-26.0031,27.5,5.928,,29.4,5.928,-24.9703,27.3,5.94,,30.0,5.912,-23.4039,27.4,5.94,,29.0,5.908,-25.0703,24.5,5.916,,26.9,5.924,,27.5,5.928,-26.5361,29.4,5.928,,27.3,5.94,-25.6367,30.0,5.912,,27.4,5.94,-24.8703,29.0,5.908,,24.5,5.916,-26.2363
08-29-2025-Fri 13-42-24-PM,27.0,5.928,-26.103,27.3,5.932,,29.1,5.932,-24.9369,27.3,5.944,,30.0,5.916,-23.4706,27.4,5.944,,28.8,5.912,-25.1036,24.4,5.92,,27.0,5.928,,27.3,5.932,-26.5693,29.1,5.932,,27.3,5.944,-25.67,30.0,5.916,,27.4,5.944,-24.9037,28.8,5.912,,24.4,5.92,-26.3362
08-29-2025-Fri 13-42-26-PM,26.8,5.924,-26.0697,27.2,5.932,,29.3,5.932,-24.9703,27.3,5.944,,30.1,5.912,-23.4706,27.2,5.944,,28.8,5.912,-25.137,24.5,5.916,,26.8,5.924,,27.2,5.932,-26.6026,29.3,5.932,,27.3,5.944,-25.7033,30.1,5.912,,27.2,5.944,-24.9037,28.8,5.912,,24.5,5.916,-26.3029
08-29-2025-Fri 13-42-29-PM,Power Off,,-26.103,,,,,,-25.0037,,,,,,-23.5372,,,,,,-25.137,,,,Power Off,,,,,-26.6026,,,,,,-25.7366,,,,,,-24.9369,,,,,,-26.3029
08-29-2025-Fri 13-42-31-PM,0.0,2.592,-26.1364,-0.3,2.576,,-0.4,2.616,-25.0037,-0.3,2.54,,-0.1,2.644,-23.5372,0.1,2.48,,0.1,2.56,-25.2035,0.0,2.536,,0.0,2.592,,-0.3,2.576,-26.6359,-0.4,2.616,,-0.3,2.54,-25.7699,-0.1,2.644,,0.1,2.48,-24.9369,0.1,2.56,,0.0,2.536,-26.3695
08-29-2025-Fri 13-42-34-PM,-0.2,2.46,-26.203,-0.2,2.452,,-0.2,2.484,-24.9703,-0.1,2.408,,-0.3,2.524,-23.5705,0.0,2.32,,0.0,2.436,-25.2369,-0.2,2.4,,-0.2,2.46,,-0.2,2.452,-26.6693,-0.2,2.484,,-0.1,2.408,-25.8033,-0.3,2.524,,0.0,2.32,-24.9703,0.0,2.436,,-0.2,2.4,-26.4361
08-29-2025-Fri 13-42-36-PM,-0.2,2.38,-26.203,-0.2,2.376,,-0.4,2.408,-25.137,-0.3,2.332,,-0.2,2.452,-23.6038,-0.3,2.228,,-0.2,2.364,-25.2369,-0.1,2.324,,-0.2,2.38,,-0.2,2.376,-26.7026,-0.4,2.408,,-0.3,2.332,-25.8366,-0.2,2.452,,-0.3,2.228,-25.0037,-0.2,2.364,,-0.1,2.324,-26.4361
08-29-2025-Fri 13-42-39-PM,-0.2,2.324,-26.203,-0.1,2.308,,-0.4,2.344,-25.0703,0.0,2.276,,-0.2,2.392,-23.6038,-0.2,2.164,,0.0,2.304,-25.2701,0.3,2.272,,-0.2,2.324,,-0.1,2.308,-26.7359,-0.4,2.344,,0.0,2.276,-25.8033,-0.2,2.392,,-0.2,2.164,-25.0037,0.0,2.304,,0.3,2.272,-26.4028
08-29-2025-Fri 13-42-41-PM,0.0,2.284,-26.3029,-0.2,2.26,,0.0,2.308,-25.137,-0.2,2.232,,-0.3,2.352,-23.6372,-0.2,2.12,,0.1,2.268,-25.3035,-0.2,2.236,,0.0,2.284,,-0.2,2.26,-26.8025,0.0,2.308,,-0.2,2.232,-25.8699,-0.3,2.352,,-0.2,2.12,-25.0703,0.1,2.268,,-0.2,2.236,-26.5028
08-29-2025-Fri 13-42-43-PM,-0.2,2.256,-26.2695,0.0,2.22,,-0.3,2.276,-25.1703,0.0,2.184,,-0.3,2.32,-23.6705,-0.1,2.092,,-0.1,2.236,-25.3702,-0.1,2.208,,-0.2,2.256,,0.0,2.22,-26.8025,-0.3,2.276,,0.0,2.184,-25.9032,-0.3,2.32,,-0.1,2.092,-25.1036,-0.1,2.236,,-0.1,2.208,-26.5693
08-29-2025-Fri 13-42-46-PM,-0.1,2.232,-26.3695,-0.1,2.18,,-0.2,2.248,-25.2035,-0.4,2.148,,-0.1,2.296,-23.7372,-0.4,2.06,,0.1,2.212,-25.3702,0.1,2.184,,-0.1,2.232,,-0.1,2.18,-26.8358,-0.2,2.248,,-0.4,2.148,-25.9364,-0.1,2.296,,-0.4,2.06,-25.1036,0.1,2.212,,0.1,2.184,-26.6026
08-29-2025-Fri 13-42-48-PM,0.0,2.208,-26.3362,-0.4,2.152,,-0.1,2.232,-25.2035,-0.3,2.12,,-0.3,2.272,-23.7705,0.0,2.036,,-0.3,2.184,-25.4367,-0.1,2.16,,0.0,2.208,,-0.4,2.152,-26.8358,-0.1,2.232,,-0.3,2.12,-25.9698,-0.3,2.272,,0.0,2.036,-25.1703,-0.3,2.184,,-0.1,2.16,-26.5693
08-29-2025-Fri 13-42-51-PM,0.1,2.188,-26.4361,-0.2,2.128,,-0.1,2.208,-25.2701,-0.2,2.096,,-0.2,2.248,-23.7705,0.0,2.008,,0.0,2.164,-25.4367,0.0,2.14,,0.1,2.188,,-0.2,2.128,-26.9023,-0.1,2.208,,-0.2,2.096,-26.0031,-0.2,2.248,,0.0,2.008,-25.2035,0.0,2.164,,0.0,2.14,-26.6359
08-29-2025-Fri 13-42-53-PM,0.1,2.168,-26.4028,-0.3,2.104,,-0.5,2.196,-25.2369,0.0,2.076,,-0.3,2.224,-23.8039,-0.1,1.984,,0.0,2.14,-25.4701,-0.2,2.12,,0.1,2.168,,-0.3,2.104,-26.9356,-0.5,2.196,,0.0,2.076,-26.0364,-0.3,2.224,,-0.1,1.984,-25.2035,0.0,2.14,,-0.2,2.12,-26.7026
08-29-2025-Fri 13-42-55-PM,0.1,2.156,-26.4361,0.1,2.084,,-0.3,2.176,-25.3368,-0.2,2.056,,-0.3,2.208,-23.8705,-0.2,1.964,,0.0,2.124,-25.5368,0.0,2.104,,0.1,2.156,,0.1,2.084,-26.969,-0.3,2.176,,-0.2,2.056,-26.0364,-0.3,2.208,,-0.2,1.964,-25.2369,0.0,2.124,,0.0,2.104,-26.7359
08-29-2025-Fri 13-42-58-PM,0.1,2.136,-26.5361,-0.1,2.068,,-0.4,2.164,-25.4035,-0.2,2.04,,-0.3,2.184,-23.8705,-0.5,1.944,,0.0,2.104,-25.57,-0.2,2.088,,0.1,2.136,,-0.1,2.068,-27.0023,-0.4,2.164,,-0.2,2.04,-26.103,-0.3,2.184,,-0.5,1.944,-25.2701,0.0,2.104,,-0.2,2.088,-26.7359
08-29-2025-Fri 13-43-00-PM,-0.1,2.12,-26.5361,-0.2,2.056,,-0.3,2.148,-25.4035,-0.1,2.028,,-0.3,2.168,-23.9039,-0.1,1.924,,-0.4,2.084,-25.57,0.0,2.072,,-0.1,2.12,,-0.2,2.056,-27.0356,-0.3,2.148,,-0.1,2.028,-26.1364,-0.3,2.168,,-0.1,1.924,-25.3035,-0.4,2.084,,0.0,2.072,-26.7359
08-29-2025-Fri 13-43-02-PM,0.0,2.104,-26.6026,0.0,2.04,,-0.3,2.132,-25.4367,-0.4,2.02,,0.0,2.152,-23.9371,-0.4,1.912,,-0.1,2.068,-25.57,-0.1,2.06,,0.0,2.104,,0.0,2.04,-27.0689,-0.3,2.132,,-0.4,2.02,-26.1697,0.0,2.152,,-0.4,1.912,-25.3368,-0.1,2.068,,-0.1,2.06,-26.8025
08-29-2025-Fri 13-43-05-PM,-0.2,2.096,-26.6026,0.0,2.028,,-0.3,2.12,-25.4367,-0.3,2.008,,-0.4,2.132,-23.9705,-0.2,1.896,,0.0,2.048,-25.6367,-0.2,2.044,,-0.2,2.096,,0.0,2.028,-27.0689,-0.3,2.12,,-0.3,2.008,-26.203,-0.4,2.132,,-0.2,1.896,-25.3368,0.0,2.048,,-0.2,2.044,-26.8691
08-29-2025-Fri 13-43-07-PM,-0.1,2.084,-26.6359,-0.2,2.016,,0.0,2.108,-25.5035,-0.1,2.0,,-0.3,2.116,-23.9705,0.0,1.884,,-0.2,2.036,-25.67,-0.1,2.032,,-0.1,2.084,,-0.2,2.016,-27.1021,0.0,2.108,,-0.1,2.0,-26.203,-0.3,2.116,,0.0,1.884,-25.3702,-0.2,2.036,,-0.1,2.032,-26.8691
08-29-2025-Fri 13-43-10-PM,-0.2,2.068,-26.6359,-0.3,2.004,,-0.1,2.096,-25.57,0.0,1.992,,-0.1,2.096,-24.0372,-0.4,1.872,,-0.1,2.016,-25.7033,0.0,2.02,,-0.2,2.068,,-0.3,2.004,-27.1355,-0.1,2.096,,0.0,1.992,-26.2363,-0.1,2.096,,-0.4,1.872,-25.4035,-0.1,2.016,,0.0,2.02,-26.9023
08-29-2025-Fri 13-43-12-PM,0.0,2.056,-26.6359,-0.1,1.996,,0.1,2.08,-25.57,-0.3,1.984,,-0.2,2.084,-24.0372,-0.1,1.86,,-0.1,2.008,-25.7033,0.0,2.012,,0.0,2.056,,-0.1,1.996,-27.2021,0.1,2.08,,-0.3,1.984,-26.2695,-0.2,2.084,,-0.1,1.86,-25.4367,-0.1,2.008,,0.0,2.012,-26.9023
08-29-2025-Fri 13-43-14-PM,-0.2,2.044,-26.7359,0.1,1.988,,0.0,2.072,-25.6033,-0.3,1.976,,-0.2,2.068,-24.1038,-0.1,1.852,,-0.3,1.996,-25.7699,-0.2,2.0,,-0.2,2.044,,0.1,1.988,-27.2353,0.0,2.072,,-0.3,1.976,-26.3362,-0.2,2.068,,-0.1,1.852,-25.4701,-0.3,1.996,,-0.2,2.0,-26.9023
08-29-2025-Fri 13-43-17-PM,-0.1,2.036,-26.7026,0.1,1.976,,0.1,2.06,-25.6367,-0.1,1.964,,-0.2,2.052,-24.1372,-0.3,1.844,,-0.2,1.984,-25.8033,0.0,1.992,,-0.1,2.036,,0.1,1.976,-27.2686,0.1,2.06,,-0.1,1.964,-26.3362,-0.2,2.052,,-0.3,1.844,-25.4701,-0.2,1.984,,0.0,1.992,-27.0023
08-29-2025-Fri 13-43-19-PM,-0.3,2.028,-26.8358,-0.2,1.968,,-0.3,2.052,-25.67,0.0,1.96,,-0.3,2.04,-24.1372,0.1,1.836,,0.0,1.972,-25.8033,0.2,1.984,,-0.3,2.028,,-0.2,1.968,-27.3019,-0.3,2.052,,0.0,1.96,-26.3695,-0.3,2.04,,0.1,1.836,-25.5368,0.0,1.972,,0.2,1.984,-26.969
08-29-2025-Fri 13-43-21-PM,-0.1,2.016,-26.8691,0.0,1.964,,-0.3,2.044,-25.67,0.0,1.952,,-0.3,2.028,-24.1705,0.0,1.828,,-0.2,1.964,-25.8366,-0.1,1.976,,-0.1,2.016,,0.0,1.964,-27.3352,-0.3,2.044,,0.0,1.952,-26.4028,-0.3,2.028,,0.0,1.828,-25.5368,-0.2,1.964,,-0.1,1.976,-27.0689
08-29-2025-Fri 13-43-24-PM,0.1,2.012,-26.8358,-0.2,1.956,,-0.3,2.032,-25.7033,0.0,1.948,,-0.1,2.016,-24.2038,-0.2,1.82,,0.1,1.956,-25.8699,-0.2,1.968,,0.1,2.012,,-0.2,1.956,-27.3352,-0.3,2.032,,0.0,1.948,-26.4361,-0.1,2.016,,-0.2,1.82,-25.57,0.1,1.956,,-0.2,1.968,-27.0689
08-29-2025-Fri 13-43-26-PM,-0.1,2.008,-26.8691,-0.3,1.948,,-0.2,2.024,-25.7366,-0.3,1.944,,-0.2,2.0,-24.2372,0.0,1.816,,0.0,1.944,-25.9032,-0.2,1.964,,-0.1,2.008,,-0.3,1.948,-27.3685,-0.2,2.024,,-0.3,1.944,-26.4695,-0.2,2.0,,0.0,1.816,-25.6033,0.0,1.944,,-0.2,1.964,-27.1688
08-29-2025-Fri 13-43-28-PM,0.1,1.992,-26.969,-0.4,1.944,,-0.2,2.016,-25.7366,-0.3,1.936,,-0.4,1.988,-24.2372,-0.2,1.812,,-0.2,1.936,-25.9364,-0.2,1.956,,0.1,1.992,,-0.4,1.944,-27.4018,-0.2,2.016,,-0.3,1.936,-26.5028,-0.4,1.988,,-0.2,1.812,-25.6367,-0.2,1.936,,-0.2,1.956,-27.1355
08-29-2025-Fri 13-43-31-PM,-0.2,1.988,-26.9356,0.1,1.936,,-0.2,2.008,-25.9032,0.0,1.928,,-0.2,1.98,-24.2704,-0.3,1.804,,-0.1,1.928,-25.9698,0.1,1.952,,-0.2,1.988,,0.1,1.936,-27.4684,-0.2,2.008,,0.0,1.928,-26.5361,-0.2,1.98,,-0.3,1.804,-25.67,-0.1,1.928,,0.1,1.952,-27.1688
08-29-2025-Fri 13-43-33-PM,-0.2,1.98,-26.9356,-0.1,1.928,,-0.3,1.996,-25.7699,0.0,1.92,,-0.4,1.968,-24.3038,0.0,1.804,,-0.2,1.92,-25.9698,0.0,1.944,,-0.2,1.98,,-0.1,1.928,-27.4684,-0.3,1.996,,0.0,1.92,-26.5361,-0.4,1.968,,0.0,1.804,-25.67,-0.2,1.92,,0.0,1.944,-27.2021
08-29-2025-Fri 13-43-36-PM,-0.2,1.976,-27.0356,-0.7,1.924,,-0.3,1.996,-25.9032,-0.1,1.916,,-0.2,1.96,-24.3372,-0.1,1.796,,-0.3,1.912,-26.0031,-0.2,1.94,,-0.2,1.976,,-0.7,1.924,-27.5018,-0.3,1.996,,-0.1,1.916,-26.6026,-0.2,1.96,,-0.1,1.796,-25.7033,-0.3,1.912,,-0.2,1.94,-27.2686
08-29-2025-Fri 13-43-38-PM,-0.2,1.968,-27.1021,0.0,1.916,,-0.6,1.988,-25.8366,-0.2,1.912,,-0.1,1.952,-24.3705,0.2,1.792,,-0.1,1.904,-26.0364,0.0,1.932,,-0.2,1.968,,0.0,1.916,-27.535,-0.6,1.988,,-0.2,1.912,-26.6026,-0.1,1.952,,0.2,1.792,-25.7699,-0.1,1.904,,0.0,1.932,-27.3352
08-29-2025-Fri 13-43-43-PM,,,-27.0689,,,,,,-25.9364,,,,,,-24.4038,,,,,,-26.0364,,,,,,,,,-27.5683,,,,,,-26.6026,,,,,,-25.7699,,,,,,-27.3019
08-29-2025-Fri 13-43-45-PM,0.2,1.952,-27.1355,-0.1,1.904,,-0.2,1.972,-26.0031,-0.4,1.896,,-0.3,1.924,-24.4371,-0.2,1.78,,-0.1,1.884,-26.103,0.0,1.92,,0.2,1.952,,-0.1,1.904,-27.6349,-0.2,1.972,,-0.4,1.896,-26.6693,-0.3,1.924,,-0.2,1.78,-25.8033,-0.1,1.884,,0.0,1.92,-27.3685
08-29-2025-Fri 13-43-48-PM,0.1,1.948,-27.1688,-0.1,1.896,,-0.5,1.964,-26.103,-0.3,1.892,,-0.1,1.916,-24.4705,-0.3,1.776,,-0.3,1.88,-26.1364,0.0,1.912,,0.1,1.948,,-0.1,1.896,-27.7015,-0.5,1.964,,-0.3,1.892,-26.7359,-0.1,1.916,,-0.3,1.776,-25.8699,-0.3,1.88,,0.0,1.912,-27.3685
08-29-2025-Fri 13-43-52-PM,,,-27.2021,,,,,,-26.0364,,,,,,-24.5038,,,,,,-26.1697,,,,,,,,,-27.7015,,,,,,-26.7359,,,,,,-25.8699,,,,,,-27.4018
08-29-2025-Fri 13-43-55-PM,0.0,1.936,-27.3019,0.0,1.88,,-0.1,1.952,-26.103,-0.5,1.876,,-0.3,1.896,-24.5371,-0.2,1.768,,-0.2,1.864,-26.2363,0.2,1.908,,0.0,1.936,,0.0,1.88,-27.7348,-0.1,1.952,,-0.5,1.876,-26.8025,-0.3,1.896,,-0.2,1.768,-25.9364,-0.2,1.864,,0.2,1.908,-27.5018
08-29-2025-Fri 13-43-57-PM,0.1,1.928,-27.3019,-0.2,1.876,,-0.2,1.948,-26.1697,-0.3,1.876,,0.0,1.884,-24.5704,0.0,1.76,,-0.2,1.856,-26.2695,0.1,1.9,,0.1,1.928,,-0.2,1.876,-27.768,-0.2,1.948,,-0.3,1.876,-26.8358,0.0,1.884,,0.0,1.76,-25.9698,-0.2,1.856,,0.1,1.9,-27.535
08-29-2025-Fri 13-44-00-PM,-0.1,1.928,-27.4351,-0.3,1.876,,-0.2,1.944,-26.1697,0.0,1.872,,-0.1,1.88,-24.6037,-0.1,1.76,,-0.3,1.852,-26.2695,-0.3,1.896,,-0.1,1.928,,-0.3,1.876,-27.8347,-0.2,1.944,,0.0,1.872,-26.8691,-0.1,1.88,,-0.1,1.76,-25.9698,-0.3,1.852,,-0.3,1.896,-27.5018
08-29-2025-Fri 13-44-02-PM,0.0,1.924,-27.3685,-0.2,1.868,,-0.2,1.94,-26.203,-0.3,1.868,,-0.1,1.872,-24.6371,-0.2,1.756,,-0.2,1.848,-26.3029,0.0,1.896,,0.0,1.924,,-0.2,1.868,-27.868,-0.2,1.94,,-0.3,1.868,-26.9023,-0.1,1.872,,-0.2,1.756,-26.0364,-0.2,1.848,,0.0,1.896,-27.5683
